"os_id","contribution_date","name","address","country_code","country_name","lat","lng","sector","contributor (list)","number_of_workers","parent_company","processing_type_facility_type_raw","facility_type","processing_type","product_type","is_closed"
"TR20230037BT3YX","2022-12-19","EKPEN TEXTILE","SERVERGAZİ CD. 12 DENIZLI OSB / HONAZ 20330","TR","Türkiye",37.807294,29.234588,"Unspecified","A Brand / Retailer|A Brand / Retailer","","","","","","","False"
"TR20213558YYS7W","2021-12-21","Elmas Textile","Yenidoğan mahallesi Uluyor caddesi no:10 Istanbul / Turkey","TR","Türkiye",41.04568620000001,28.9110534,"Apparel","A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|GANNI (GANNI Facility List Stage 2 - December 2021)","","","","","","","False"
"TR2023041DT9FCX","2023-02-06","Empas Emprime Textile Industry Ltd.","Baglar Neighborhood, 59.Sk No:11 Interior Door, No: 1 Bagcilar, Istanbul","TR","Türkiye",41.0645272,28.8549037,"Apparel|Textiles|Unspecified","A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|G-STAR RAW (G-Star Manufacturing List December 2024)","1-1000","Petek Tekstil (Gaia Sourcing)","Printing","Printing, Product Dyeing and Laundering","Printing","Knitted Garments","False"
"TR2025160N2KRSH","2025-06-04","Era Textile Industry And Commerce AS","Read OSB Mah. 3/19 Sk.No: 10, Buca Organize Industrial Zone, İzmir, 35400","TR","Türkiye",38.3876908,27.1800144,"Unspecified","John Lewis Partnership (John Lewis Own Brand Factory List January 25)|John Lewis Partnership (John Lewis Factory List January 2025)","","","","","","","False"
"TR20190836W4P3W","2019-03-24","Erenko Textiles ","Ergene1 OSB Vakiflar OSB Mahallesi Sanayi Caddesi No 11 13 1 Ergene","TR","Türkiye",41.2669995,27.6451477,"Apparel|Unspecified","A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|Better Cotton (Better Cotton Initiative June 2020)|A Brand / Retailer|ZDHC Foundation (ZDHC Registered Facilities 21 February 2020)|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|Better Cotton (Better Cotton Initiative May 2021)|Wikirate International e.V.|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|Wikirate International e.V. (2017 Apparel Suppliers on Wikirate part 2)|A Brand / Retailer|Wikirate International e.V. (2019 Apparel Suppliers on Wikirate part 5)|Wikirate International e.V. (2020 Apparel Suppliers on Wikirate part 10)|A Brand / Retailer|Asda (Asda facility list May 2025)","111|111",""," Manufacturing| Processing Site | Production |Factory ","Raw Material Processing or Production|Final Product Assembly|Textile or Material Production","Processing Site|Manufacturing|Material Production"," Non-fur apparel","False"
"TR2019083ME8XKQ","2019-03-23","Erenko Textiles Corlu","Misinli Köyü Kavsagi Çorlu","TR","Türkiye",41.3090199,27.606113,"Apparel","A Brand / Retailer|A Brand / Retailer|Wikirate International e.V. (2019 Apparel Suppliers on Wikirate part 1)","","","","","","","False"
"TR20213095VHPZX","2021-11-05","ESSE TEXTILE TEKSTIL AS","BAGLAR MAH 51 SOK. NO:2 KAT:2, GUNESLI/BAGCILAR, ISTANBUL","TR","Türkiye",41.023877,28.8241624,"Apparel","Ellos Group [Public List] (Ellos Group June 2023 Supplier List)|Ellos Group [Public List] (Ellos Group April 2021 facility list)|Ellos Group [Public List] (Ellos Group April 2024 Facility List)","6","Esse Textile Tekstil AS","Finished Goods","Final Product Assembly","Finished Goods","","False"
"TR2024305Q0BHAK","2024-10-31","Evla Textile Fabric industrial foreign trade limited company","Esenyurt/İstanbul, Türkiye","TR","Türkiye",41.0343177,28.6614809,"Unspecified","Worldly|Worldly|Worldly|Worldly","","","","","","","False"
"TR2025108HG1YKB","2025-04-18","EXEN LEATHER & TEXTİLE","Telsiz Mahallesi 311 Sokak No:5/A Zeytinburnu-Istanbul/Turkey","TR","Türkiye",40.9956749,28.9119114,"Apparel|Textiles|Wholesale Trade","TM Trade [Public List] (TM Trade [Public List] April 2025)","","","","","","","False"
"TR2021147HSNNBP","2021-05-27","Fabulous Textiles "," Baglar Mahallesi 15.Sokak No 28 Bagcilar, Istanbul, Turkey ","TR","Türkiye",41.0289577,28.8243771,"Apparel","Better Cotton (Better Cotton Initiative June 2020)|I SAW IT FIRST LTD  (I SAW IT FIRST LTD  Facility List March 2021)","","","","","","","False"
"TR2025219KZ9S3J","2025-08-07","FAYSAL TAŞKIN TAŞKIN TEXTILE INDUSTRY AND TRADE LIMITED COMPANY","ORGANIZE SANAYI BOLGESI 5.CAD. NO:3/2 ORMEGOZE KOYU BEŞIRI / BATMAN Turkey","TR","Türkiye",37.9086676,41.2402608,"Apparel|Textiles","A Multi-Stakeholder Initiative|A Civil Society Organization|A Multi-Stakeholder Initiative|A Civil Society Organization|A Civil Society Organization|Partnership for Sustainable Textiles (PST) (PST Aug 2025 - 0-9, A-G)|A Civil Society Organization","246","","Final Product Assembly","Final Product Assembly","Final Product Assembly","","False"
"TR2020351TMNZTF","2020-12-16","F.F.T. TEXTILE COMPANY","AKÇABURGAZ MAH. 1585. SK. NO: 2 TEM34 ESENYURT  ISTANBUL 34500 ","TR","Türkiye",41.0706929,28.646038,"Apparel","Arcadia Group (Arcadia Group Facility List December 2020)","","","","","","","False"
"TR20211209QZT4B","2021-04-30","FLAS TEXTILE IMPORT EXPORT","Osmangazi Mah. Kacavik Cadde No:24 Istanbul","TR","Türkiye",40.9784373,29.2444502,"Apparel|Unspecified","MANGO  (Historical Factories Mango)|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer","","","","","","","False"
"TR2024008TT77SH","2024-01-08","Flokser Textile San. Ve Tic.A.S.","Hadimkoy Mah. Urguplu Cad. No:734555 Arnavutkov Istanbul","TR","Türkiye",41.1480573,28.6285112,"Unspecified","A Brand / Retailer","","","","","","","False"
"TR2023303N81NFN","2023-10-26","Forte Textile","Suleymaniye Org.San.Bol., Tayyare Meydani Cad. No 23, Inegol Bursa, Turkiye, 16400, TURKEY","TR","Türkiye",40.2065949,29.1926624,"Apparel|Unspecified","River Island (River Island Factory List September 2023)|River Island (River Island Facility List March 2024)|River Island (River Island Facility List March 2024)","","","Tier 2","","Tier 2|Tier 2","Fabrics|Fabrics|Fabrics","False"
"TR2024307DXN6XT","2024-10-31","Franco Socks Textile Industry And Trade Limited Company","Terazidere Sema Sokak No:18 Bayrampaşa, Istanbul","TR","Türkiye",41.03093399999999,28.900983,"Unspecified","JD Williams and Company Ltd trading as N Brown (JD Williams and Company LTD trading as N Brown June 2025)|JD Williams and Company Ltd trading as N Brown (JD Williams and Company Ltd trading as N Brown)|JD Williams and Company Ltd trading as N Brown (JD Williams and Company Ltd trading as N Brown Factory Listing November 2024)|JD Williams and Company Ltd trading as N Brown (JD Williams and Company Ltd trading as N Brown Factory Listing November 2024)|JD Williams and Company Ltd trading as N Brown (JD Williams and Company Ltd trading as N Brown Factory Listing February 2025)|JD Williams and Company Ltd trading as N Brown (JD Williams and Company Ltd trading as N Brown Factory Listing December 2024)|White Stuff (White Stuff 2024 - Tier 1 Factory List)|JD Williams and Company Ltd trading as N Brown (JD Williams and Company Ltd trading as N Brown Factory Listing March 2025)|JD Williams and Company Ltd trading as N Brown (JD Williams and Company LTD trading as N Brown April 2025)|JD Williams and Company Ltd trading as N Brown (JD Williams and Company LTD trading as N Brown May 2025)","49|49|49|49|49|49|49|49|49","Cityfax Limited","Final Product Assembly","","Final Product Assembly|Final Product Assembly|Final Product Assembly|Final Product Assembly|Final Product Assembly|Final Product Assembly|Final Product Assembly|Final Product Assembly|Final Product Assembly","Menswear|Menswear|Menswear|Menswear|Menswear|Menswear|Socks and Hosiery|Menswear|Menswear|Menswear","False"
"TR2023100P0EJTY","2023-02-13","GAMATEKS TEXTILE INDUSTRIES","Organized Industrial Zone, DENIZLI","TR","Türkiye",37.7830159,29.0963328,"Apparel","A Brand / Retailer","","","","","","","False"
"TR2021182B1JWCW","2021-07-01","Gamateks Textile Industry & Trading Co","ovaakca Merkez Mahallesi, Istanbul Caddesi, Cadde No: 559, Denizli, Denizli, 20125","TR","Türkiye",40.2958224,29.0561752,"Apparel","A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative","","","","","","","False"
"TR2021355EJTMW2","2021-12-21","Gamze Textile","Çamçesme mahallesi hemşehri sokak no:2 / Istanbul / Turkey","TR","Türkiye",40.868554,29.273739,"Apparel|Unspecified","A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|GANNI (GANNI Facility List Stage 2 - December 2021)|A Brand / Retailer","","","","","","","False"
"TR2024103ZZPSQP","2024-04-11","Gkf Textile & Trading","Cumhuriyet Caddesi outlet Park Avm 374 65  Buyukcekmece Istanbul 34500","TR","Türkiye",41.0013106,28.6420395,"Unspecified","River Island (River Island Facility List March 2024)|River Island (River Island Facility List March 2024)","","","Tier 2","","Tier 2|Tier 2","Fabrics|Fabrics","False"
"TR2022314KRXBHR","2022-11-10","Global Textile Trading","Dürmepinar Köyü,23, 58802,","TR","Türkiye",38.958036,37.377002,"Apparel","An Auditor / Certification Scheme / Service Provider","","","","","","","False"
"TR20240177RNDMB","2024-01-17","GÜLLE INTEGRATED TEXTILE ENTERPRISES FROM EMLAK. VE TİC. Inc. - ULAS BRANCH","Ulas OSB Mah. 105. Sokak No:44/1 Ergene-2 OSB Ergene","TR","Türkiye",41.23506099999999,27.707071,"Unspecified","Worldly|A Civil Society Organization|SLCP (Social & Labor Convergence Program List 2025)","","","","","","","False"
"TR2023041ZMEV7N","2023-02-06","Gunduz Embroidery Textile Food Tourism Construction Industry And Trade Ltd.","Baglar Neighborhood Osmanpasa Street No:9/2 Melin Business Center Gunesli-Bagcilar/ Istanbul","TR","Türkiye",41.027155,28.8204036,"Unspecified","A Brand / Retailer","","","","","","","False"
"TR202134064W3FA","2021-12-06","Gust Textile","Mehmet Akif Cad Sok No 8 3 Milidya Is Merkezi Gungoren, Istanbul","TR","Türkiye",41.0099576,28.88111039999999,"Apparel","JD Group [Public List] (JD Sports 2021 facility list)","","","","","","","False"
"TR2022307Y3A9P0","2022-11-02","Hakan Organik Agriculture and Textile Industry and Trade Limited Company","İmam Bakır Mah. 710. Sok. No: 7/10 / 63040 Haliliye/Şanlıurfa/Turkey","TR","Türkiye",37.7598895,39.3285115,"Unspecified","HAKAN ORGANİK TARIM VE TEKS. SAN. VE TİC. LTD.ŞTİ. (HAKAN ORGANİK TARIM VE TEKS. SAN. VE TİC. LTD.ŞTİ.)","1000","Hakan Organik TARIM VE TEKS. SAN. VE TIC. LTD. STI.","Raw material processing or production","","Raw material processing or production","ginning|trading ","False"
"TR202306474TCS1","2023-03-05","Hangzhou Basfu Textile Co., Ltd.","Room 102, Building 7, No. 492, Xingyuan Road, Yunhe Street, Yuhang District, Hangzhou City, Zhejiang Province Yunhe Street,311102 Zhejiang Sheng, China","TR","Türkiye",38.963745,35.243322,"Apparel","An Auditor / Certification Scheme / Service Provider","","","","","","","False"
"TR2025134WRARAQ","2025-05-14","HASCEVHER TEXTILE INDUSTRY AND TRADE INC. BOR BRANCH","No:1, 22nd Street, Bor Organized Industrial Zone","TR","Türkiye",40.96964,37.9313528,"Unspecified","Worldly","","","","","","","False"
"TR2024310GSPZEY","2024-10-29","HEE TEXTILE","DokmetaS Mahallesi Tekstil İhtisas O.S.B","TR","Türkiye",38.0182209,40.14206799999999,"Unspecified","A Brand / Retailer|A Brand / Retailer","","","","","","","False"
"TR201910888HE1B","2019-04-18","Hugo Boss Textile Industries","Akcay Cad. No: 144/1, Aegean Free Trade Zone Gaziemir Izmir Turkey","TR","Türkiye",39.586764,26.923097,"Apparel","A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|Tiger of Sweden [Public List] (Tiger of Sweden Aug 2021 Garment facility list)","","","","","","","False"
"TR2025219S7M0XC","2025-08-07","Ilsan Textile Industry and Trade Inc.","1. OSB Mah. 6. Cad. No:21 44900 Yesilyurt/MALATYA","TR","Türkiye",38.2979348,38.250425,"Apparel|Textiles","A Multi-Stakeholder Initiative|A Civil Society Organization|Partnership for Sustainable Textiles (PST) (PST Aug 2025 - H-P)|A Civil Society Organization|A Civil Society Organization","684","","Textile or Material Production","Textile or Material Production","Textile or Material Production","","False"
"TR2023025JJCPJC","2023-01-25","İmaj Textile ORHAN ATAY","Bağlar, Atatürk Cd. No:18, 34209 Bağcılar/İstanbul, Türkiye","TR","Türkiye",41.0293913,28.8283581,"Unspecified","Worldly","","","","","","","False"
"TR2021252B83CRE","2021-09-09","Irf Textile","Ataturk Organize Sanayi 10001 Sokak No 26 Cigli-Izmir","TR","Türkiye",38.4917828,27.0372006,"Apparel","A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|Next Plc (Next Plc August 2024)|A Brand / Retailer|Next Plc (Next Tier 1 and Tier 2 Factory List March 2023)|Next Plc (Next Plc List August 2023)|Next Plc (Next Plc Manufacturing Sites April 2024)|Next Plc (Next Plc March 2024)|Next Plc (Next Plc Facility List February 2025)","","","","","","","False"
"TR20250706G8E8A","2025-03-11","İTMA TEXTILE SAN.VE TİC.KOLL.ŞTİ.","ASB BÖLGESİ, TEKİRDAĞ, İSTANBUL","TR","Türkiye",41.0082376,28.9783589,"Textiles","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"TR2023346ZFF7EC","2023-12-11","JDA Textile","Halkapinar Mah. Pakistan Bulvari No 38 Grebene Is Merk. D Blok, Konak, Izmir","TR","Türkiye",38.4304049,27.165604,"Unspecified","A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer","","","","","","","False"
"TR2021334QNR5A8","2021-11-30","Kabardin Textile Industry and Trade ","Düzce 1.Organize Sanayi Bölgesi Istiklal Mah. 1. Cadde No:15 Beyköy-Merkez  , Düzce 81100","TR","Türkiye",40.777622,31.173259,"Apparel","A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Brand / Retailer","","","","","","","False"
"TR2023349207CM6","2023-12-15","Kartal Carpet Textile Industry and Trade Incorporated Company","4. Industry Organized Zone, Street 83407 No:6 Başpınar/Gaziantep","TR","Türkiye",37.1395006,37.3754106,"Home|Unspecified","Next Plc (Next Plc August 2024)|ZDHC Foundation|ZDHC Foundation|ZDHC Foundation|Next Plc (Next Plc Facility List February 2025)","","","","","","","False"
"TR2024097Q4VN3C","2024-04-05","Ksr Trims Textile","Mehmet Nesih Özmen MahZafer CadNo 9 Merter Güngören 34173 | ISTANBUL","TR","Türkiye",41.0160711,28.8846443,"Unspecified","A Brand / Retailer|MANGO  (Mango Factory List 2024)|A Brand / Retailer|A Brand / Retailer|MANGO  (Mango Factory List 2024)","1-500|1-500","","","","","","False"
"TR2022298HX9YTE","2022-10-24","Liberty Textiles And Seamless Wear-Kapakli Branch ","Cosb. Ismet Pasa Mah. 1, Sokak No.14, Kapakli, Tekirdag, Tekirdag, Turkey 59510","TR","Türkiye",41.3096123,27.9735341,"Apparel|Unspecified","A Brand / Retailer|A Brand / Retailer|Gap Inc. (Gap Inc. Facility List October 2024)|Gap Inc. (Gap Inc. Facility List April 2023)|A Brand / Retailer|Gap Inc. (Gap Inc. Facility List October 2023)|Gap Inc. (Gap Inc. Facility List April 2024)|A Civil Society Organization|SLCP (Social & Labor Convergence Program List 2025)","0-1000|0-1000|0-1000|0-1","LIBERTI IPLIK GIYIM TEKS SAN TIC LTD STI|LIBERTI IPLIK GIYIM TEKS SAN TIC LTD STI|LIBERTI IPLIK GIYIM TEKS SAN TIC LTD STI|LIBERTI IPLIK GIYIM TEKS SAN TIC LTD STI","Manufacturing Factory","Final Product Assembly|Final Product Assembly|Final Product Assembly|Final Product Assembly","Manufacturing|Manufacturing|Manufacturing|Manufacturing","","False"
"TR2022089100XGB","2022-03-30","Liberty Textiles And Seamless Wear (Liberty 2)","Ismetpasa Osb Mah Birinci Sok, Tekirdag, Turkey","TR","Türkiye",40.9780919,27.511674,"Apparel","A Brand / Retailer|Gymshark (GYMSHARK FACILITY LIST MARCH 2022)|Worldly|Gymshark (Gymshark Factory List January 2024 - amended 2)","102|79","Liberty Textiles & Seamless Wear |Liberty","Tier 1|SEAMLESS GARMENT","Textile or Material Production","Garment Accessories manufacturing","Apparel","False"
"TR2019083BDKC0M","2019-03-24","Liberty Textile & Seamlesswear","Universite Mah. Baglarici Cad. Sarigul Sk. No:8 Avcilar Istanbul Istanbul","TR","Türkiye",40.99792,28.719084,"Apparel|Unspecified","A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|Fair Factories Clearinghouse (FFC FactoryList Apr 19)|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|lululemon  (lululemon Supplier List April 2024)|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Multi-Stakeholder Initiative|A Brand / Retailer|Worldly|A Brand / Retailer|Asics [Public List] (Asics 2021 Facility List)|Asics [Public List] (Asics 2021 Facility List)|A Multi-Stakeholder Initiative|A Brand / Retailer|A Multi-Stakeholder Initiative|A Brand / Retailer|Asics [Public List] (Asics 2018 Facility LIst)|A Multi-Stakeholder Initiative|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|Asics [Public List] (Asics 2018 Facility LIst)|Worldly|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|Wikirate International e.V.|Wikirate International e.V.|Wikirate International e.V.|A Brand / Retailer|A Brand / Retailer|Gymshark (GYMSHARK FACILITY LIST MARCH 2022)|Asics [Public List] (Asics January 2022 Facility List)|A Multi-Stakeholder Initiative|Fair Factories Clearinghouse (FFC Factory List Oct 2022)|lululemon  (lululemon Supplier List April 2023)|A Brand / Retailer|Gymshark (Gymshark Factory List January 2024 - amended 2)|A Civil Society Organization|SLCP (Social & Labor Convergence Program List 2025)","280|354|1|276|283","Liberty Textiles and Seamless Wear|Liberty Textiles & Seamless Wear |Liberty Textiles and Seamless Wear|Liberty","Tier 1|SEAMLESS GARMENT","Textile or Material Production","Garment Accessories manufacturing","Apparel|Accessories|Apparel|Accessories","False"
"TR2024222PBS87X","2024-08-09","madiyo textile","oyali osb neighborhood 8th street 31/1 EĞİL/DİYARBAKIR/TÜRKİYE","TR","Türkiye",38.1133647,40.0450486,"Unspecified","ZDHC Foundation|ZDHC Foundation","","","","","","","False"
"TR2023096BHEZ8D","2023-04-04","MARSALA TEXTILE","NOSAB TURUNCU CD.2, SK. NO3, UFER","TR","Türkiye",40.2309667,28.956632,"Unspecified","River Island (River Island Tier 2 Factory List - March 2023)","","","Fabric Mill","","Fabric Mill","","False"
"TR2024344CZN979","2024-12-03","Maysev Textile Industry And Trade Limited Company","Maltepe Mah., Gümüşsuyu Cad., No:57/2, Zeytinburnu/Istanbul 34010","TR","Türkiye",41.0300281,28.9117979,"Unspecified","Debenhams Group (Boohoo group global manufacturing list - August 2024)","","","","","","","False"
"TR2023264P8VGKN","2023-09-21","MBS TEXTILE TEKSTIL SANAYI VE TICARET LIMITED SIRKETI","Isiktepe Mah. Foca Sk. No:19 Ic Kapi No:1,Nilufer,16215,Bursa,Turkey","TR","Türkiye",40.1885281,29.0609636,"Apparel","An Auditor / Certification Scheme / Service Provider","","","","","","","False"
"TR2025084B18YCS","2025-03-13","Mem Textile Industry And Trade Inc.(4 And 5. Yarn Fabric)","O.S.B. 2.Cad., No:2/4, Onikişubat, K. Maraş (Kahramanmaraş)","TR","Türkiye",37.7702293,36.6957216,"Apparel","Benetton Group (2024 Benetton suppliers list)","","","SPINNING","Raw Material Processing or Production","Spinning","","False"
"TR20230835234V1","2023-03-22","M. F. Yilmazipek Textile","Işıktepe OSB, Kahverengi Cad. No.1 16215 Nilüfer - Bursa","TR","Türkiye",40.2226264,28.9543035,"Apparel","APG & Co (APG & Co Active Supplier List 25-26)|A Brand / Retailer|APG & Co (APG & Co Active Supplier List August 2023)","","","Fabric Trader|Trading","Printing, Product Dyeing and Laundering|Office / HQ","Fabric All Over Print|Trading","","False"
"TR2023303QV5FPF","2023-10-26","MILL TEXTILE","K.BALIKLI MAH.1.KATIP SOK.B- BLOK NO :5 D OSMANGAZI/BURSA, 16250, TURKEY","TR","Türkiye",40.2207059,29.0697413,"Apparel|Unspecified","River Island (River Island Factory List September 2023)|River Island (River Island Facility List March 2024)|River Island (River Island Facility List March 2024)","","","Tier 2","","Tier 2|Tier 2","Fabrics|Fabrics|Fabrics","False"
"TR2022301T5195Y","2022-10-27","MİRAY OK - MEBA TEXTILE","İHSANİYE MAH.2. ER SK.AGORA KAPALI PAZAR YERİ ALAN E BLOK NO:8E, NİLÜFER, BURSA","TR","Türkiye",40.188374,29.002284,"Government Registry|Textiles","Uludag Exporters Association [Public List] (Uludag Exporters' Association 2022 Textile Facility List)","","","","","","","False"
"TR2023203XWRGYH","2023-07-22","MODALINE TEXTILE KONFEKSIYON SAN. VE TIC. A.S","HALKALI MERKEZ MAH. FATIH CAD. NO:110 IC KAPI NO:3 KUCUKCEKMECE/ISTANBUL-TURKEY","TR","Türkiye",41.0286197,28.8065365,"Apparel","An Auditor / Certification Scheme / Service Provider","","","","","","","False"
"TR20190833GEAFQ","2019-03-24","NDM TEXTILE-SENIHA KOCATURK","Fatih Mah. 11178 Sokak, 7 35414 Sarnic Izmir Izmir","TR","Türkiye",38.3077162,27.1705909,"Apparel|Unspecified","A Brand / Retailer|A Brand / Retailer|A Multi-Stakeholder Initiative|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|Tesco Stores Ltd (Tesco F&F Facility List May 2022)|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|Next Plc (Next Plc August 2024)|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|Next Plc (Next Tier 1 and Tier 2 Factory List March 2023)|Tesco Stores Ltd (F&F Facility List Oct 2023)|Wikirate International e.V. (2017 Apparel Suppliers on Wikirate part 2)|Wikirate International e.V. (2020 Apparel Suppliers on Wikirate part 10)","","","","","","Component","False"
"TR20251604QRDWJ","2025-06-04","Nesa Textiles San Ve Tic As","Organizes San. Bolgesi, Nevzat Koru Cad. No:6, Denizliİ","TR","Türkiye",37.8149504,29.2487635,"Unspecified","John Lewis Partnership (John Lewis Own Brand Factory List January 25)|John Lewis Partnership (John Lewis Factory List January 2025)","","","","","","","False"
"TR2023167NZBSXG","2023-06-16","Nirvana Textile Industry Domestic and Foreign Trade Limited Company ","Gençosman Mah. Çinçindere Cad. Uzay Sokak No:24/1-2-3 Güngören, Istanbul 34165, Türkiye   ","TR","Türkiye",41.0277516,28.879016,"Apparel|Unspecified","A Multi-Stakeholder Initiative|A Brand / Retailer|A Brand / Retailer|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Brand / Retailer","","","","","","","False"
"TR2023084CQZZRJ","2023-03-24","Orimpex Textile","Organize Sanayi Bolgesi Mah, 10040. Sk. No: 28, 35620 Çiğli","TR","Türkiye",38.4762279,27.0291694,"Apparel","A Brand / Retailer|A Brand / Retailer","","","","","","","False"
"TR2022096EW8Q37","2022-04-06","ORIMPEX TEXTILES","AOSB 10040 Sok No:28, Zip c: 35620  ÇİĞLİ/İZMİR","TR","Türkiye",38.4762279,27.0291694,"Apparel|Textiles|Unspecified","ORIMPEX TEXTILES (Claimed)|A Multi-Stakeholder Initiative|A Civil Society Organization|Partnership for Sustainable Textiles (PST) (PST Aug 2025 - H-P)|A Civil Society Organization|A Civil Society Organization|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Civil Society Organization|A Civil Society Organization|A Multi-Stakeholder Initiative|ZDHC Foundation|Fair Wear Foundation (Fair Wear Aug 2024)|A Civil Society Organization|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|Kings Of Indigo B.V. (Kings Of Indigo facility list November 2023)|Fair Wear Foundation (Fair Wear Feb 2024)|Fair Wear Foundation (Fair Wear Apr 2025)","105","","cut & sew","Final Product Assembly","Cut & Sew","T-shirt, Blouse, Skirt, Dresses, Pants, Shirt, Nec","False"
"TR20203119X00AZ","2020-11-06","ORKUM TEXTILE","Meclis Mah. Semih Sancar Cad Ilknur Sokak No.9  Istanbul Istanbul 34785","TR","Türkiye",41.01103,29.20934,"Apparel","A Brand / Retailer|A Brand / Retailer|Tom Tailor GmbH (Tom Tailor Tier 1 Facility List March 2020)","","","","","","","False"
"TR20201399Z0WQJ","2020-05-18","Ottoman Textile","Yazakisa Cad. No:38 Kuzuluk Akyaz?, Sakarya","TR","Türkiye",40.6282,30.6418,"Apparel","A Brand / Retailer","","","","","","","False"
"TR2024283XSTHPJ","2024-10-02","Ozdemiruc Textile","Ulus İsmetpaşa Cd No. 21/A, Istanbul, Turkey","TR","Türkiye",40.8774421,29.2332607,"Apparel","A Brand / Retailer|River Island (River Island's Facility List September 2024)","201-300","","","","","","False"
"TR202031141414X","2020-11-06","PASTEKS TEXTILE","FATİH MAH. 1203 SOK. NO:20/E, 902322811277, SARNIC, İZMİR35410","TR","Türkiye",38.3141012,27.1685442,"Apparel","A Brand / Retailer|Desigual (Desigual's Tier 1  - November 2020)|Desigual (Desigual Tier 1 Facilities 2024)","43","","cut, make, trim","Final Product Assembly","Cutting","","False"
"TR2023041S8QGTM","2023-02-06","Petek Textile Ipsala Branch","Bozkurt Neigbourhood, D.S.I (Lume Houses) Nr:66/8 Ipsala Edirne","TR","Türkiye",40.929232,26.393941,"Apparel|Textiles|Unspecified","A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|G-STAR RAW (G-Star Manufacturing List December 2024)","1-1000","Petek Tekstil (Gaia Sourcing)","Cut & Sew, Finishing, Packing, Washing","Printing, Product Dyeing and Laundering|Warehousing / Distribution|Printing, Product Dyeing and Laundering|Final Product Assembly","Washing|Packing|Finishing|Cut & Sew","Knitted Garments","False"
"TR2021147YGG5QH","2021-05-27","Piccolo Textiles ","Alaaddinbey Mah. Izmir Yolu Caddesi, No 305, 13 Nilufer, Bursa, Turkey ","TR","Türkiye",40.2122415,28.9196893,"Apparel","I SAW IT FIRST LTD  (I SAW IT FIRST LTD  Facility List March 2021)","","","","","","","False"
